customer_id,transaction_id,order_id,timestamp,amount,transaction_status,payment_method,bank,failure_reason,checkout_started,checkout_completed,cart_value,subscription_id,subscription_status,subscription_amount,renewal_date,invoice_id,invoice_amount,invoice_due_date,invoice_status,mandate_id,mandate_status,retry_count,payment_method_id,payment_method_expiry,product_id,product_category,product_price,promise_date,promise_status
C04922,T000132,O000132,2026-01-01T08:27:14,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,622.8,,,,,,,,,,,,PM00001,2027-12-31,P00195,Accessories,499.0,,
C01890,T000133,O000133,2026-01-01T08:29:04,999.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,1008.04,,,,,,,,,,,,PM02905,2026-11-16,P00464,Software,999.0,,
C00848,T000134,O000134,2026-01-01T08:29:14,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,3115.28,,,,,,,,,,,,PM00001,2027-12-31,P00094,Software,2499.0,,
C01343,T000135,O000135,2026-01-01T08:29:28,299.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,362.56,,,,,,,,,,,,PM00855,2028-11-20,P00409,Hardware,299.0,,
C03391,T000136,O000136,2026-01-01T08:38:55,15000.0,SUCCESS,MANDATE,SBI,,True,True,17845.38,,,,,,,,,,,,PM03915,2026-09-30,P00330,Electronics,15000.0,,
C00396,T000137,O000137,2026-01-01T08:45:46,1299.0,SUCCESS,CARD,HDFC_BANK,,True,True,1491.81,S00487,ACTIVE,499.0,2026-09-05,,,,,,,,PM00487,2026-10-18,P00003,Accessories,1299.0,,
C03395,T000138,O000138,2026-01-01T08:46:51,25000.0,SUCCESS,CARD,HDFC_BANK,,True,True,28585.91,,,,,,,,,,,,PM00303,2026-07-05,P00440,Electronics,25000.0,,
C02641,T000139,O000139,2026-01-01T08:48:45,2999.0,SUCCESS,MANDATE,KOTAK_BANK,,True,True,3254.34,,,,,,,,,,,,PM04131,2028-10-24,P00264,Accessories,2999.0,,
C00241,T000140,O000140,2026-01-01T08:52:15,1499.0,SUCCESS,CARD,SBI,,True,True,1691.72,,,,,,,,,,,,PM04878,2026-09-07,P00178,Accessories,1499.0,,
C02028,T000141,O000141,2026-01-01T08:58:06,25000.0,SUCCESS,MANDATE,HDFC_BANK,,True,True,27972.07,,,,,,,,,,,,PM00086,2027-12-02,P00016,Electronics,25000.0,,
C01102,T000142,O000142,2026-01-01T08:58:43,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1500.91,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C00578,T000143,O000143,2026-01-01T09:03:47,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1069.18,,,,,,,,,,,,PM00001,2027-12-31,P00332,Cloud Services,999.0,,
C04744,T000144,O000144,2026-01-01T09:05:14,2499.0,SUCCESS,NETBANKING,AXIS_BANK,,True,True,2810.58,,,,,,,,,,,,PM03110,2027-12-07,P00002,Accessories,2499.0,,
C01410,T000145,O000145,2026-01-01T09:07:48,130000.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,152620.62,,,,,,,,,M01103,ACTIVE,0.0,PM01103,2026-09-04,P00001,Electronics,65000.0,,
C02478,T000146,O000146,2026-01-01T09:10:59,120000.0,SUCCESS,UPI,SBI,,True,True,148830.76,,,,,,,,,,,,PM04265,2028-08-13,P00118,Electronics,120000.0,,
C03032,T000147,O000147,2026-01-01T09:11:17,5999.0,SUCCESS,UPI,ICICI_BANK,,True,True,6482.56,S00702,ACTIVE,299.0,2026-08-06,,,,,,,,PM00702,2028-05-29,P00413,Hardware,5999.0,,
C03107,T000148,O000148,2026-01-01T09:13:29,85000.0,SUCCESS,UPI,HDFC_BANK,,True,True,102944.41,,,,,,,,,,,,PM00001,2027-12-31,P00238,Electronics,85000.0,,
C01866,T000149,O000149,2026-01-01T09:15:21,499.0,SUCCESS,UPI,SBI,,True,True,509.75,,,,,,,,,,,,PM00932,2028-09-15,P00195,Accessories,499.0,,
C01293,T000150,O000150,2026-01-01T09:16:39,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,15471.38,,,,,,,,,,,,PM00001,2027-12-31,P00258,Software,14999.0,,
C02804,T000151,O000151,2026-01-01T09:18:18,120000.0,FAILED,UPI,AXIS_BANK,insufficient_funds,True,False,124069.98,,,,,,,,,,,,PM03307,2027-01-10,P00431,Electronics,120000.0,,
C03957,T000152,O000152,2026-01-01T09:19:23,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1460.98,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C04494,T000153,O000153,2026-01-01T09:22:23,999.0,SUCCESS,CARD,HDFC_BANK,,True,True,1159.36,,,,,,,,,M02704,ACTIVE,0.0,PM03270,2028-01-05,P00173,Accessories,999.0,,
C02944,T000154,O000154,2026-01-01T09:24:16,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5137.59,,,,,,,,,,,,PM00001,2027-12-31,P00259,Software,4999.0,,
C02647,T000155,O000155,2026-01-01T09:27:05,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1056.01,,,,,,,,,,,,PM00001,2027-12-31,P00275,Accessories,999.0,,
C04847,T000156,O000156,2026-01-01T09:31:02,799.0,FAILED,NETBANKING,AXIS_BANK,timeout,True,False,883.11,,,,,,,,,,,,PM00513,2027-07-21,P00119,Office Supplies,799.0,,
C01012,T000157,O000157,2026-01-01T09:33:25,5999.0,FAILED,CARD,HDFC_BANK,insufficient_funds,True,False,6983.13,,,,,,,,,,,,PM03167,2027-10-05,P00367,Hardware,5999.0,,
C00085,T000158,O000158,2026-01-01T09:34:57,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1528.78,,,,,,,,,,,,PM00001,2027-12-31,P00443,Accessories,1499.0,,
C02473,T000159,O000159,2026-01-01T09:35:10,2999.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,3075.07,,,,,,,,,,,,PM04022,2026-12-06,P00311,Accessories,2999.0,,
C00265,T000160,O000160,2026-01-01T09:36:35,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3143.79,,,,,,,,,,,,PM02711,2026-07-16,P00407,Accessories,2999.0,,
C00273,T000161,O000161,2026-01-01T09:39:38,999.0,SUCCESS,CARD,HDFC_BANK,,True,True,1167.4,,,,,,,,,,,,PM04547,2028-04-08,P00139,Accessories,999.0,,
C00155,T000162,O000162,2026-01-01T09:44:34,1999.0,PENDING,UPI,HDFC_BANK,,True,False,2347.34,,,,,INV09859,120000.0,2026-08-28,PAID,M00316,SUSPENDED,2.0,PM00316,2026-09-30,P00051,Hardware,1999.0,,
C03060,T000163,O000163,2026-01-01T09:47:21,4999.0,SUCCESS,CARD,ICICI_BANK,,True,True,5480.49,S00402,ACTIVE,1499.0,2026-09-06,,,,,M00402,FAILED,0.0,PM00402,2028-01-26,P00424,Accessories,4999.0,,
C03092,T000164,O000164,2026-01-01T09:52:51,9998.0,SUCCESS,UPI,HDFC_BANK,,True,True,10113.54,,,,,INV09920,25000.0,2026-09-21,ISSUED,,,,PM00001,2027-12-31,P00158,Cloud Services,4999.0,,
C01221,T000165,O000165,2026-01-01T09:54:13,1499.0,FAILED,UPI,HDFC_BANK,network_error,True,False,1731.45,,,,,,,,,,,,PM00001,2027-12-31,P00017,Accessories,1499.0,,
C02214,T000166,O000166,2026-01-01T09:54:42,5999.0,SUCCESS,UPI,HDFC_BANK,,True,True,7058.63,,,,,,,,,,,,PM00001,2027-12-31,P00404,Office Supplies,5999.0,,
C02074,T000167,O000167,2026-01-01T09:55:23,120000.0,FAILED,MANDATE,AXIS_BANK,timeout,True,False,142749.72,,,,,,,,,,,,PM02754,2026-09-06,P00431,Electronics,120000.0,,
C02473,T000168,O000168,2026-01-01T10:00:51,65000.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,77009.89,,,,,INV09840,120000.0,2026-07-26,OVERDUE,M01970,SUSPENDED,0.0,PM04022,2026-12-06,P00001,Electronics,65000.0,,
C00997,T000169,O000169,2026-01-01T10:03:04,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,6024.89,,,,,,,,,,,,PM00001,2027-12-31,P00158,Cloud Services,4999.0,,
C04059,T000170,O000170,2026-01-01T10:03:16,9998.0,SUCCESS,UPI,HDFC_BANK,,True,True,11867.2,,,,,,,,,,,,PM00001,2027-12-31,P00088,Software,4999.0,,
C01389,T000171,O000171,2026-01-01T10:03:52,120000.0,SUCCESS,UPI,SBI,,True,True,136828.54,S01825,PAST_DUE,299.0,2026-08-06,,,,,,,,PM01825,2028-01-20,P00011,Electronics,120000.0,,
C01592,T000172,O000172,2026-01-01T10:08:37,1299.0,SUCCESS,UPI,KOTAK_BANK,,True,True,1391.28,,,,,INV09928,120000.0,2026-09-04,ISSUED,M02923,ACTIVE,0.0,PM04526,2026-12-04,P00003,Accessories,1299.0,,
C03238,T000173,O000173,2026-01-01T10:10:54,4999.0,FAILED,UPI,SBI,timeout,True,False,5858.48,,,,,,,,,,,,PM03234,2028-08-31,P00213,Software,4999.0,,
C04921,T000174,O000174,2026-01-01T10:12:18,14999.0,PENDING,MANDATE,SBI,,True,False,16051.25,,,,,,,,,,,,PM04375,2026-09-18,P00212,Software,14999.0,,
C01012,T000175,O000175,2026-01-01T10:18:37,1499.0,SUCCESS,CARD,HDFC_BANK,,True,True,1547.17,S02549,ACTIVE,999.0,2026-08-13,,,,,,,,PM03167,2027-10-05,P00123,Accessories,1499.0,,
C01749,T000176,O000176,2026-01-01T10:19:40,2499.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,3115.26,,,,,,,,,,,,PM04522,2026-07-08,P00432,Cloud Services,2499.0,,
C01839,T000177,O000177,2026-01-01T10:22:41,65000.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,68966.46,S01874,ACTIVE,2999.0,2026-09-03,INV09851,25000.0,2026-07-07,PAID,,,,PM01874,2026-12-28,P00001,Electronics,65000.0,,
C02647,T000178,O000178,2026-01-01T10:23:52,2499.0,FAILED,UPI,HDFC_BANK,timeout,True,False,2694.98,,,,,,,,,,,,PM00001,2027-12-31,P00385,Cloud Services,2499.0,,
C04172,T000179,O000179,2026-01-01T10:24:47,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5498.05,,,,,INV09268,1200000.0,2026-06-09,PAID,,,,PM04914,2028-04-17,P00418,Accessories,4999.0,,
C03638,T000180,O000180,2026-01-01T10:25:58,25000.0,SUCCESS,CARD,SBI,,True,True,26775.52,,,,,,,,,,,,PM03081,2029-01-26,P00318,Electronics,25000.0,,
C01013,T000181,O000181,2026-01-01T10:31:04,85000.0,PENDING,CARD,KOTAK_BANK,,True,False,88350.36,,,,,,,,,M02028,ACTIVE,0.0,PM04881,2028-10-23,P00101,Electronics,85000.0,,
C03574,T000182,O000182,2026-01-01T10:32:52,299.0,SUCCESS,UPI,HDFC_BANK,,True,True,310.39,,,,,INV09784,50000.0,2026-08-13,OVERDUE,,,,PM00001,2027-12-31,P00253,Office Supplies,299.0,,
C00559,T000183,O000183,2026-01-01T10:33:29,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2941.67,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C00939,T000184,O000184,2026-01-01T10:47:08,130000.0,SUCCESS,CARD,ICICI_BANK,,True,True,141178.75,,,,,,,,,,,,PM01321,2027-10-06,P00001,Electronics,65000.0,,
C01955,T000185,O000185,2026-01-01T10:51:42,4998.0,SUCCESS,UPI,HDFC_BANK,,True,True,6147.98,,,,,,,,,,,,PM00001,2027-12-31,P00218,Cloud Services,2499.0,,
C01673,T000186,O000186,2026-01-01T10:51:46,5999.0,SUCCESS,UPI,HDFC_BANK,,True,True,6649.5,,,,,,,,,,,,PM00001,2027-12-31,P00113,Hardware,5999.0,,
C04342,T000187,O000187,2026-01-01T11:04:47,29999.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,35797.25,S00322,ACTIVE,499.0,2026-08-29,,,,,,,,PM00322,2026-11-29,P00382,Software,29999.0,,
C04984,T000188,O000188,2026-01-01T11:05:06,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1117.77,,,,,,,,,,,,PM00001,2027-12-31,P00482,Software,999.0,,
C01012,T000189,O000189,2026-01-01T11:05:17,1999.0,SUCCESS,CARD,HDFC_BANK,,True,True,2455.92,,,,,,,,,M02549,ACTIVE,0.0,PM03167,2027-10-05,P00384,Office Supplies,1999.0,,
C03289,T000190,O000190,2026-01-01T11:10:47,299.0,SUCCESS,UPI,HDFC_BANK,,True,True,371.42,,,,,,,,,,,,PM00001,2027-12-31,P00155,Hardware,299.0,,
C02896,T000191,O000191,2026-01-01T11:14:14,15000.0,SUCCESS,UPI,SBI,,True,True,15828.93,,,,,,,,,,,,PM03926,2026-06-30,P00284,Electronics,15000.0,,
C03839,T000192,O000192,2026-01-01T11:17:59,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1808.94,,,,,,,,,,,,PM00001,2027-12-31,P00103,Accessories,1499.0,,
C03503,T000193,O000193,2026-01-01T11:26:11,999.0,SUCCESS,CARD,AXIS_BANK,,True,True,1029.12,,,,,,,,,M00995,ACTIVE,0.0,PM00995,2027-09-16,P00497,Software,999.0,,
C01334,T000194,O000194,2026-01-01T11:30:10,2499.0,SUCCESS,CARD,SBI,,True,True,2694.65,,,,,,,,,M01180,ACTIVE,0.0,PM01180,2026-09-25,P00002,Accessories,2499.0,,
C04209,T000195,O000195,2026-01-01T11:30:56,499.0,SUCCESS,CARD,KOTAK_BANK,,True,True,552.02,,,,,,,,,,,,PM03097,2026-09-24,P00037,Accessories,499.0,,
C02395,T000196,O000196,2026-01-01T11:34:06,14999.0,FAILED,MANDATE,HDFC_BANK,limit_exceeded,True,True,18227.05,S02771,PAUSED,9999.0,2026-08-09,,,,,M02771,SUSPENDED,2.0,PM02771,2028-01-10,P00362,Software,14999.0,,
C04718,T000197,O000197,2026-01-01T11:35:43,5999.0,FAILED,UPI,SBI,timeout,True,False,6895.27,,,,,,,,,,,,PM03922,2027-05-26,P00465,Hardware,5999.0,,
C02792,T000198,O000198,2026-01-01T11:45:32,15000.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,18270.46,,,,,,,,,M02535,ACTIVE,0.0,PM02535,2027-10-08,P00473,Electronics,15000.0,,
C01408,T000199,O000199,2026-01-01T11:46:09,5999.0,SUCCESS,UPI,HDFC_BANK,,True,True,7028.9,,,,,,,,,,,,PM00001,2027-12-31,P00068,Office Supplies,5999.0,,
C04510,T000200,O000200,2026-01-01T11:54:44,1598.0,SUCCESS,UPI,HDFC_BANK,,True,True,1819.13,,,,,,,,,,,,PM00001,2027-12-31,P00337,Office Supplies,799.0,,
C04128,T000201,O000201,2026-01-01T11:55:28,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2949.7,,,,,,,,,,,,PM00001,2027-12-31,P00280,Cloud Services,2499.0,,
C04769,T000202,O000202,2026-01-01T11:56:56,65000.0,SUCCESS,CARD,ICICI_BANK,,True,True,67727.52,,,,,,,,,,,,PM01937,2026-09-24,P00001,Electronics,65000.0,,
C04472,T000203,O000203,2026-01-01T12:03:57,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,50588.26,,,,,INV09765,25000.0,2026-07-25,PAID,,,,PM04904,2027-06-21,P00410,Electronics,45000.0,,
C01184,T000204,O000204,2026-01-01T12:06:25,15000.0,SUCCESS,UPI,HDFC_BANK,,True,True,18346.43,,,,,,,,,,,,PM00001,2027-12-31,P00099,Electronics,15000.0,,
C04068,T000205,O000205,2026-01-01T12:10:31,25000.0,SUCCESS,UPI,ICICI_BANK,,True,True,28664.06,S00250,ACTIVE,299.0,2026-09-07,INV09903,500000.0,2026-07-29,PAID,,,,PM00250,2026-09-26,P00156,Electronics,25000.0,,
C02955,T000206,O000206,2026-01-01T12:12:17,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1580.44,,,,,,,,,,,,PM00001,2027-12-31,P00269,Accessories,1499.0,,
C02003,T000207,O000207,2026-01-01T12:16:09,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,30684.84,,,,,,,,,,,,PM00001,2027-12-31,P00022,Electronics,25000.0,,
C00035,T000208,O000208,2026-01-01T12:17:15,1998.0,FAILED,UPI,KOTAK_BANK,network_error,True,False,2476.96,,,,,,,,,,,,PM00052,2029-05-01,P00299,Software,999.0,,
C03485,T000209,O000209,2026-01-01T12:30:08,2499.0,FAILED,UPI,SBI,timeout,True,False,2976.63,,,,,,,,,,,,PM04028,2028-02-19,P00002,Accessories,2499.0,,
C04289,T000210,O000210,2026-01-01T12:31:34,120000.0,SUCCESS,UPI,HDFC_BANK,,True,True,142360.73,,,,,,,,,,,,PM00001,2027-12-31,P00050,Electronics,120000.0,,
C02986,T000211,O000211,2026-01-01T12:34:44,999.0,SUCCESS,CARD,SBI,,True,True,1246.85,,,,,,,,,,,,PM04451,2027-04-03,P00323,Software,999.0,,
C01513,T000212,O000212,2026-01-01T12:37:55,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,71248.06,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C00262,T000213,O000213,2026-01-01T12:42:18,15000.0,SUCCESS,CARD,HDFC_BANK,,True,True,15434.74,,,,,,,,,M02046,ACTIVE,0.0,PM02046,2029-01-29,P00033,Electronics,15000.0,,
C03295,T000214,O000214,2026-01-01T12:43:27,15000.0,SUCCESS,UPI,ICICI_BANK,,True,True,17748.02,,,,,,,,,,,,PM04352,2027-08-13,P00168,Electronics,15000.0,,
C02003,T000215,O000215,2026-01-01T12:44:32,2999.0,FAILED,UPI,HDFC_BANK,timeout,True,False,3397.81,,,,,,,,,,,,PM00001,2027-12-31,P00145,Accessories,2999.0,,
C02486,T000216,O000216,2026-01-01T12:46:34,1999.0,FAILED,CARD,HDFC_BANK,insufficient_funds,True,False,2205.7,S00270,ACTIVE,299.0,2026-08-26,,,,,M00270,ACTIVE,0.0,PM00270,2026-12-06,P00183,Hardware,1999.0,,
C02803,T000217,O000217,2026-01-01T12:46:50,1999.0,SUCCESS,UPI,HDFC_BANK,,True,True,2101.02,,,,,INV09324,50000.0,2026-08-29,PAID,,,,PM00001,2027-12-31,P00438,Office Supplies,1999.0,,
C03839,T000218,O000218,2026-01-01T12:48:14,65000.0,PENDING,UPI,HDFC_BANK,,True,False,69789.73,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C02702,T000219,O000219,2026-01-01T12:52:23,1999.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,2238.64,S00335,ACTIVE,499.0,2026-09-23,,,,,,,,PM00335,2027-02-15,P00141,Hardware,1999.0,,
C02637,T000220,O000220,2026-01-01T12:54:35,120000.0,SUCCESS,UPI,HDFC_BANK,,True,True,144461.43,,,,,,,,,,,,PM01894,2026-12-23,P00226,Electronics,120000.0,,
C02416,T000221,O000221,2026-01-01T13:00:25,2499.0,SUCCESS,UPI,SBI,,True,True,2950.13,,,,,INV09775,500000.0,2026-08-20,PAID,,,,PM04851,2028-01-24,P00108,Cloud Services,2499.0,,
C02110,T000222,O000222,2026-01-01T13:15:22,15000.0,SUCCESS,CARD,ICICI_BANK,,True,True,16042.84,,,,,INV09577,120000.0,2026-08-14,OVERDUE,,,,PM01351,2026-07-02,P00084,Electronics,15000.0,,
C03080,T000223,O000223,2026-01-01T13:19:32,25000.0,SUCCESS,NETBANKING,SBI,,True,True,25612.15,,,,,,,,,,,,PM01069,2026-09-17,P00153,Electronics,25000.0,,
C00135,T000224,O000224,2026-01-01T13:21:11,1499.0,SUCCESS,UPI,KOTAK_BANK,,True,True,1795.84,,,,,,,,,,,,PM03886,2026-09-01,P00178,Accessories,1499.0,,
C03630,T000225,O000225,2026-01-01T13:25:32,29998.0,FAILED,UPI,SBI,network_error,True,False,35968.62,,,,,,,,,,,,PM03945,2026-09-12,P00236,Cloud Services,14999.0,,
C01522,T000226,O000226,2026-01-01T13:27:53,29999.0,SUCCESS,UPI,AXIS_BANK,,True,True,31195.42,,,,,,,,,,,,PM01246,2027-06-22,P00297,Cloud Services,29999.0,,
C01831,T000227,O000227,2026-01-01T13:30:48,85000.0,SUCCESS,UPI,SBI,,True,True,89138.14,,,,,,,,,,,,PM04400,2026-09-11,P00172,Electronics,85000.0,,
C03038,T000228,O000228,2026-01-01T13:32:00,240000.0,SUCCESS,MANDATE,HDFC_BANK,,True,True,285541.68,,,,,,,,,,,,PM00669,2027-05-09,P00471,Electronics,120000.0,,
C01186,T000229,O000229,2026-01-01T13:33:34,999.0,SUCCESS,UPI,HDFC_BANK,,True,True,1014.99,,,,,,,,,,,,PM02770,2027-01-07,P00144,Accessories,999.0,,
C03295,T000230,O000230,2026-01-01T13:36:24,999.0,SUCCESS,UPI,ICICI_BANK,,True,True,1206.03,,,,,,,,,,,,PM04352,2027-08-13,P00261,Software,999.0,,
C00569,T000231,O000231,2026-01-01T13:37:08,85000.0,SUCCESS,UPI,HDFC_BANK,,True,True,89307.71,,,,,,,,,,,,PM00001,2027-12-31,P00435,Electronics,85000.0,,
C03221,T000232,O000232,2026-01-01T13:38:14,499.0,SUCCESS,UPI,ICICI_BANK,,True,True,601.08,,,,,,,,,,,,PM04539,2027-09-18,P00104,Accessories,499.0,,
C03600,T000233,O000233,2026-01-01T13:38:35,15000.0,SUCCESS,CARD,ICICI_BANK,,True,True,15830.0,,,,,,,,,,,,PM03580,2026-09-03,P00169,Electronics,15000.0,,
C03502,T000234,O000234,2026-01-01T13:41:54,5998.0,SUCCESS,UPI,HDFC_BANK,,True,True,6036.04,,,,,,,,,,,,PM00001,2027-12-31,P00130,Accessories,2999.0,,
C03854,T000235,O000235,2026-01-01T13:42:28,4999.0,FAILED,UPI,SBI,insufficient_funds,True,False,5620.28,,,,,,,,,M01241,ACTIVE,0.0,PM01241,2026-09-17,P00048,Accessories,4999.0,,
C02577,T000236,O000236,2026-01-01T13:49:28,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5760.28,,,,,,,,,,,,PM00001,2027-12-31,P00047,Accessories,4999.0,,
C04326,T000237,O000237,2026-01-01T13:51:15,1299.0,FAILED,MANDATE,HDFC_BANK,network_error,True,False,1436.13,,,,,INV09867,4500000.0,2026-06-02,PAID,,,,PM04183,2027-04-29,P00003,Accessories,1299.0,,
C01105,T000238,O000238,2026-01-01T13:51:32,799.0,SUCCESS,UPI,HDFC_BANK,,True,True,953.0,,,,,,,,,,,,PM03609,2027-03-26,P00193,Hardware,799.0,,
C01875,T000239,O000239,2026-01-01T13:52:47,1299.0,SUCCESS,MANDATE,SBI,,True,True,1574.05,,,,,,,,,,,,PM04543,2026-12-01,P00003,Accessories,1299.0,,
C04816,T000240,O000240,2026-01-01T13:52:56,120000.0,FAILED,CARD,SBI,limit_exceeded,True,True,127598.14,,,,,,,,,M01921,SUSPENDED,2.0,PM04909,2026-09-03,P00477,Electronics,120000.0,,
C03925,T000241,O000241,2026-01-01T13:55:51,120000.0,FAILED,CARD,HDFC_BANK,insufficient_funds,True,False,149253.15,,,,,,,,,,,,PM04523,2029-02-05,P00477,Electronics,120000.0,,
C03715,T000242,O000242,2026-01-01T13:57:52,799.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,845.14,,,,,,,,,M01675,ACTIVE,0.0,PM01675,2028-10-18,P00390,Office Supplies,799.0,,
C03564,T000243,O000243,2026-01-01T14:00:45,799.0,SUCCESS,UPI,HDFC_BANK,,True,True,965.77,,,,,,,,,,,,PM04576,2026-09-04,P00121,Office Supplies,799.0,,
C00500,T000244,O000244,2026-01-01T14:04:14,1299.0,SUCCESS,UPI,SBI,,True,True,1516.03,,,,,,,,,,,,PM02414,2027-08-20,P00003,Accessories,1299.0,,
C04793,T000245,O000245,2026-01-01T14:06:40,120000.0,SUCCESS,MANDATE,HDFC_BANK,,True,True,126470.13,,,,,,,,,,,,PM01291,2027-10-15,P00176,Electronics,120000.0,,
C01416,T000246,O000246,2026-01-01T14:10:27,14999.0,SUCCESS,MANDATE,KOTAK_BANK,,True,True,18273.62,,,,,,,,,,,,PM03731,2027-01-29,P00212,Software,14999.0,,
C00679,T000247,O000247,2026-01-01T14:11:51,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5674.13,,,,,,,,,,,,PM00001,2027-12-31,P00342,Accessories,4999.0,,
C00105,T000248,O000248,2026-01-01T14:20:16,1999.0,SUCCESS,UPI,HDFC_BANK,,True,True,2030.24,,,,,,,,,,,,PM00001,2027-12-31,P00273,Office Supplies,1999.0,,
C01900,T000249,O000249,2026-01-01T14:21:52,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,592.39,,,,,,,,,M02613,ACTIVE,0.0,PM02613,2028-09-30,P00288,Accessories,499.0,,
C03375,T000250,O000250,2026-01-01T14:25:34,4999.0,SUCCESS,CARD,AXIS_BANK,,True,True,5538.86,,,,,,,,,,,,PM03222,2028-10-14,P00136,Accessories,4999.0,,
C01942,T000251,O000251,2026-01-01T14:27:30,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1477.15,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C04038,T000252,O000252,2026-01-01T14:27:35,120000.0,SUCCESS,UPI,ICICI_BANK,,True,True,144740.98,,,,,,,,,,,,PM04757,2027-01-17,P00050,Electronics,120000.0,,
C00870,T000253,O000253,2026-01-01T14:53:03,4999.0,SUCCESS,CARD,ICICI_BANK,,True,True,5264.39,,,,,,,,,,,,PM03852,2027-02-01,P00024,Accessories,4999.0,,
C00808,T000254,O000254,2026-01-01T14:57:06,65000.0,FAILED,UPI,ICICI_BANK,network_error,True,False,79746.92,,,,,,,,,,,,PM04763,2026-10-21,P00001,Electronics,65000.0,,
C01264,T000255,O000255,2026-01-01T15:01:03,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,18045.05,,,,,,,,,,,,PM00001,2027-12-31,P00305,Cloud Services,14999.0,,
C00249,T000256,O000256,2026-01-01T15:03:36,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,45462.38,,,,,,,,,,,,PM00001,2027-12-31,P00030,Electronics,45000.0,,
C04201,T000257,O000257,2026-01-01T15:12:45,120000.0,SUCCESS,UPI,HDFC_BANK,,True,True,138750.84,,,,,,,,,,,,PM04601,2029-01-15,P00471,Electronics,120000.0,,
C00609,T000258,O000258,2026-01-01T15:20:29,499.0,FAILED,CARD,SBI,network_error,True,False,512.76,,,,,,,,,M02115,ACTIVE,0.0,PM02115,2029-02-07,P00232,Accessories,499.0,,
C01865,T000259,O000259,2026-01-01T15:22:26,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,49274.87,,,,,,,,,,,,PM00001,2027-12-31,P00441,Electronics,45000.0,,
C02297,T000260,O000260,2026-01-01T15:44:42,85000.0,SUCCESS,UPI,HDFC_BANK,,True,True,101933.07,,,,,,,,,,,,PM00736,2029-03-10,P00301,Electronics,85000.0,,
C01118,T000261,O000261,2026-01-01T15:46:23,4999.0,SUCCESS,UPI,AXIS_BANK,,True,True,6218.68,,,,,,,,,,,,PM04486,2026-10-20,P00361,Accessories,4999.0,,
C04439,T000262,O000262,2026-01-01T15:48:18,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,67992.56,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C03697,T000263,O000263,2026-01-01T15:50:11,120000.0,FAILED,UPI,ICICI_BANK,insufficient_funds,True,False,135394.97,S02417,PAST_DUE,299.0,2026-08-13,,,,,,,,PM03468,2028-08-03,P00334,Electronics,120000.0,,
C00140,T000264,O000264,2026-01-01T15:52:52,499.0,SUCCESS,UPI,SBI,,True,True,614.83,,,,,,,,,,,,PM03704,2028-04-06,P00427,Accessories,499.0,,
